"StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Consent","YrsAgo_1","Discipline","EdLvl","Rqrd","USinst","myGrade","format","Virtual_1","Virtual_2","Virtual_3","Virtual_4","Virtual_5","Virtual_6","StaffNum","1_iPronouns","1_iGenderConf","1_iRace","1_iUS","1_iDis","2_iPronouns","2_iGenderConf","2_iRace","2_iUS","2_iDis","3_iPronouns","3_iGenderConf","3_iRace","3_iUS","3_iDis","4_iPronouns","4_iGenderConf","4_iRace","4_iUS","4_iDis","5_iPronouns","5_iGenderConf","5_iRace","5_iUS","5_iDis","6_iPronouns","6_iGenderConf","6_iRace","6_iUS","6_iDis","7_iPronouns","7_iGenderConf","7_iRace","7_iUS","7_iDis","8_iPronouns","8_iGenderConf","8_iRace","8_iUS","8_iDis","9_iPronouns","9_iGenderConf","9_iRace","9_iUS","9_iDis","10_iPronouns","10_iGenderConf","10_iRace","10_iUS","10_iDis","Gender_10","Gender_11","Gender_13","Intl_1","Intl_2","Intl_4","Disability_4","Disability_5","Disability_6","Race_10","Race_1","Race_7","Race_8","Race_2","StudyHrs_1","myCntrb_1","myCntrb_2","myCntrb_3","cEval_1","cEval_2","cEval_3","cEval_4","cEval_5","cEval_6","cEval_7","cEval_8","cEval_9","cEval_10","cEval_11","cEval_12","cEval_13","cEval_14","cEval_15","cEval_20","cEval_16","cEval_17","cEval_18","cEval_19","USstdnt","myEdLvl","firstGen","Belong_1","Belong_2","Belong_3","Institution_0","Institution_1","Institution_2","Blst_1","Blst_2","Blst_3","Blst_4","Blst_5","Blst_6","nBSoC_1","nBSoC_2","nBSoC_3","nBSoC_4","nBSoC_5","nBSoC_6","INTst_1","INTst_2","INTst_3","INTst_4","INTst_5","INTst_6","wDIS_1","wDIS_2","wDIS_3","wDIS_4","wDIS_5","wDIS_6","LGBTQ_1","LGBTQ_2","LGBTQ_3","LGBTQ_4","LGBTQ_5","LGBTQ_6","Climate_DO_Blst_1","Climate_DO_Blst_2","Climate_DO_Blst_3","Climate_DO_Blst_4","Climate_DO_Blst_5","Climate_DO_Blst_6","Climate_DO_nBSoC_1","Climate_DO_nBSoC_2","Climate_DO_nBSoC_3","Climate_DO_nBSoC_4","Climate_DO_nBSoC_5","Climate_DO_nBSoC_6","Climate_DO_INTst_1","Climate_DO_INTst_2","Climate_DO_INTst_3","Climate_DO_INTst_4","Climate_DO_INTst_5","Climate_DO_INTst_6","Climate_DO_wDIS_1","Climate_DO_wDIS_2","Climate_DO_wDIS_3","Climate_DO_wDIS_4","Climate_DO_wDIS_5","Climate_DO_wDIS_6","Climate_DO_LGBTQ_1","Climate_DO_LGBTQ_2","Climate_DO_LGBTQ_3","Climate_DO_LGBTQ_4","Climate_DO_LGBTQ_5","Climate_DO_LGBTQ_6"
2021-04-19 20:32:35,2021-04-19 20:43:24,0,100,649,1,2021-04-19 20:43:25,"R_1BWw9dqwXr5XtN9","anonymous","EN",1,0,9,5,1,0,1,4,NA,NA,NA,NA,1,NA,4,1,1,3,0,1,1,1,3,0,1,1,1,3,0,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,0,15,7,93,0,0,90,10,0,10,20,70,0,10,4,4,4,3,2,1,4,2,3,3,3,3,3,3,2,4,5,4,4,4,3,2,3,1,9,1,6,6,6,1,2,3,6,1,1,1,1,1,6,1,1,2,1,1,6,1,1,2,1,1,6,1,1,2,1,1,7,2,1,1,1,1,5,10,25,9,29,8,16,27,26,2,30,28,24,22,19,7,3,23,4,14,18,1,13,17,12,20,11,21,6,15
2021-04-20 07:48:02,2021-04-20 08:08:58,0,100,1255,1,2021-04-20 08:08:59,"R_325YncX605Bzn05","anonymous","EN",1,0,9,5,1,0,2,4,1,NA,NA,NA,NA,NA,2,1,1,1,0,1,1,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,9,8,9,91,0,9,91,0,17,0,25,58,0,10,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,1,10,1,2,2,2,2,1,3,7,1,1,1,1,1,7,1,1,1,1,1,7,1,1,1,1,1,7,1,1,1,1,1,7,1,1,1,1,1,20,23,11,9,29,10,19,7,17,1,5,24,2,12,16,26,15,18,14,6,27,4,22,28,8,13,30,3,21,25
2021-04-18 19:21:11,2021-04-18 19:21:53,0,3,41,0,2021-04-25 19:21:54,"R_cUwrS02l1pjTznX","anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-19 20:48:14,2021-04-19 20:49:58,0,9,104,0,2021-04-26 20:50:00,"R_Ck5jcHXTCJpXtbX","anonymous","EN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-20 07:45:09,2021-04-22 00:49:17,0,0,147848,0,2021-04-29 00:49:18,"R_115fpu8T6CttsdH","anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-04 16:04:12,2021-09-04 18:56:48,0,3,10355,0,2021-09-11 18:56:50,"R_3JrrFER7TtQCwsK","anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-14 15:14:30,2021-09-14 15:23:29,0,100,538,1,2021-09-14 15:23:29,"R_ey3Bu8rL7TR7nvr","anonymous","EN",1,0,9,3,3,0,1,4,NA,NA,NA,1,NA,NA,1,1,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,10,50,5,90,5,0,100,0,10,5,70,15,0,8,5,5,5,5,5,2,2,2,3,4,4,2,4,4,2,4,2,4,4,4,2,5,5,1,9,0,6,6,6,1,2,3,5,4,2,2,2,5,5,2,2,2,2,2,5,2,2,2,2,2,5,2,2,2,2,2,4,4,4,4,4,2,19,23,12,14,28,18,17,3,11,13,24,26,25,20,9,5,15,22,16,4,21,1,30,8,10,29,6,7,27,2
2021-09-14 13:12:43,2021-09-14 21:53:04,0,100,31220,1,2021-09-14 21:53:05,"R_AhtayiyInLVTCpj","anonymous","EN",1,0,9,5,1,0,1,4,NA,1,NA,NA,NA,NA,3,2,1,3,0,1,1,1,3,0,1,2,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,0,7,0,100,0,0,100,0,0,12,24,64,0,25,5,5,5,5,5,5,5,5,5,5,5,4,5,3,5,4,3,2,2,3,2,4,5,1,8,1,3,3,3,1,2,3,4,2,1,2,2,2,5,2,2,1,4,2,4,2,2,2,NA,2,6,NA,2,2,2,2,5,1,1,1,1,1,11,10,22,18,19,21,26,9,16,28,4,13,5,25,24,2,6,23,17,7,20,8,15,14,3,29,1,30,27,12
2021-09-17 10:21:46,2021-09-17 10:38:08,0,100,981,1,2021-09-17 10:38:09,"R_3D6GEpR0XZdLoC2","anonymous","EN",1,5,6,3,1,0,2,1,NA,NA,NA,NA,NA,NA,1,1,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,10,80,10,0,80,20,0,0,20,80,0,3,4,5,4,2,2,1,2,2,1,2,1,2,1,1,1,1,1,1,3,1,1,1,1,1,8,1,4,4,4,1,2,3,6,1,1,2,1,1,6,1,1,2,1,1,4,4,4,4,4,4,6,1,2,2,1,2,7,1,1,2,1,1,12,2,4,3,28,1,23,20,26,27,10,19,8,18,25,24,29,9,13,22,14,7,6,21,5,17,11,30,16,15
2021-09-17 13:12:11,2021-09-17 13:15:42,0,56,210,0,2021-09-24 13:15:46,"R_1jk9FtdOPZtcYCf","anonymous","EN",1,1,9,5,1,0,1,4,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-29 15:59:16,2021-09-29 16:41:29,0,56,2532,0,2021-10-06 16:41:33,"R_3hGbXUZW6gpsRYY","anonymous","EN",1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-29 16:51:24,2021-09-29 17:08:21,0,3,1016,0,2021-10-06 17:08:28,"R_yjTU5WRVkTRnkVr","anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-29 16:07:22,2021-09-29 17:24:17,0,3,4614,0,2021-10-06 17:24:17,"R_3D7QoXxeDwDtz7V","anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-30 11:39:13,2021-09-30 11:58:50,0,3,1176,0,2021-10-07 11:58:50,"R_1DuOY2eFvhavXK0","anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-06 10:57:34,2021-11-06 11:10:46,0,100,792,1,2021-11-06 11:10:46,"R_2YVNVGogfSv57IP","anonymous","EN",1,0,9,5,1,0,1,4,NA,NA,NA,NA,1,NA,2,2,1,3,0,1,1,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,5,0,5,85,10,0,20,80,0,10,5,85,0,6,5,5,5,4,4,4,4,3,4,4,4,2,3,3,2,2,1,2,2,1,2,3,4,1,9,1,5,3,3,1,2,3,3,4,4,4,4,5,3,5,5,5,4,5,3,5,3,5,5,5,2,4,4,4,4,3,4,5,3,5,3,4,20,14,7,27,10,4,15,23,3,19,29,18,28,2,25,30,24,22,1,17,11,21,5,12,8,9,26,16,13,6
2021-11-06 11:36:44,2021-11-06 11:48:06,0,100,682,1,2021-11-06 11:48:07,"R_2YRDavE3dGyGM9T","anonymous","EN",1,2,9,5,1,0,1,1,NA,NA,NA,NA,NA,NA,1,2,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,100,0,0,100,0,5,10,21,64,0,1,5,5,4,5,5,5,4,5,5,5,5,3,5,2,2,5,5,2,3,1,1,3,4,1,10,0,4,4,4,3,1,2,1,4,2,1,1,1,2,1,2,1,2,1,4,4,4,5,3,5,3,3,2,5,1,5,3,4,2,5,2,2,28,20,15,17,22,25,6,30,4,27,16,23,5,9,12,21,7,2,19,11,29,18,1,26,24,14,8,13,10,3
2021-11-06 11:53:14,2021-11-06 12:00:48,0,100,454,1,2021-11-06 12:00:49,"R_9RGwdoKTQWoiQil","anonymous","EN",1,1,9,5,1,0,1,4,1,NA,NA,NA,NA,NA,1,1,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,10,0,20,80,0,0,100,0,0,0,0,100,0,4,5,5,5,5,5,5,5,5,5,5,4,4,2,2,1,3,3,1,1,4,1,4,4,1,10,0,3,2,2,1,2,3,2,5,4,3,4,3,4,5,4,4,3,3,4,5,3,5,4,6,2,6,5,5,2,5,3,5,4,5,3,3,2,20,19,24,6,10,29,17,16,22,12,27,30,7,9,28,25,4,15,1,3,13,21,26,5,8,11,18,14,23
2021-11-07 08:05:45,2021-11-07 08:14:42,0,100,537,1,2021-11-07 08:14:43,"R_2axcJZNr1jo6aF2","anonymous","EN",1,1,9,5,1,0,1,4,1,NA,NA,NA,NA,NA,1,1,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,100,0,20,80,0,20,0,0,80,0,6,4,5,5,4,4,4,4,4,4,4,5,5,4,2,5,3,3,3,3,4,2,4,4,1,10,1,2,2,2,1,2,3,4,4,4,4,2,4,4,3,4,4,4,4,4,4,1,4,4,4,1,7,7,7,7,7,6,3,1,2,2,2,21,25,15,1,27,20,12,3,30,29,11,14,9,18,5,6,8,22,23,2,24,7,17,16,10,19,4,26,13,28
2021-11-07 08:28:38,2021-11-07 08:39:50,0,100,672,1,2021-11-07 08:39:51,"R_12bC4UAEZ4kahXe","anonymous","EN",1,2,9,5,1,0,1,3,1,NA,NA,NA,NA,NA,2,2,1,3,0,1,1,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,20,0,15,85,0,0,0,100,10,0,30,60,0,5,4,4,4,3,3,4,5,4,4,4,3,2,3,2,5,4,3,4,3,4,1,3,4,1,10,1,3,5,3,1,2,3,3,4,3,4,4,6,4,5,4,5,3,6,4,3,2,4,2,4,2,5,6,7,5,6,5,5,3,3,2,3,16,24,6,4,13,18,21,1,20,11,5,19,26,28,22,3,12,29,14,23,2,9,8,17,15,10,25,30,27,7
2021-11-07 16:39:36,2021-11-07 16:47:03,0,100,446,1,2021-11-07 16:47:03,"R_295LWPl9MjHVgbV","social","EN",1,0,9,5,1,0,1,4,1,NA,NA,NA,NA,NA,1,1,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,10,5,0,95,5,0,100,0,5,10,15,70,0,15,5,4,5,5,5,5,5,5,5,5,4,5,4,3,5,3,3,2,4,3,3,5,5,1,9,0,5,5,5,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,12,2,6,29,7,20,17,28,18,27,9,1,4,21,13,30,22,19,14,8,25,3,10,16,11,26,5,15,24
2021-11-07 21:27:20,2021-11-07 21:41:55,0,100,874,1,2021-11-07 21:41:55,"R_2B3yJEBFUFegUJo","anonymous","EN",1,1,9,5,3,0,1,4,1,NA,NA,NA,1,NA,2,1,1,3,0,1,1,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,10,0,15,85,0,10,90,0,5,5,40,50,0,3,4,5,2,4,4,5,5,4,4,4,5,3,4,3,5,4,5,4,5,5,2,5,4,1,10,1,5,4,5,1,2,3,2,4,2,5,5,5,3,3,3,3,3,4,1,3,2,6,3,2,5,3,4,2,2,3,6,1,2,4,3,3,8,24,28,21,17,26,2,15,18,20,4,5,30,9,10,13,1,11,19,25,3,27,29,7,23,16,6,12,14,22
2021-11-06 12:18:41,2021-11-09 09:06:51,0,100,251290,1,2021-11-09 09:06:52,"R_2z5CPYbsgSVc2jx","anonymous","EN",1,0,8,5,2,0,1,4,1,NA,NA,NA,NA,NA,1,1,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,10,10,30,60,10,10,90,0,10,10,30,50,0,35,5,5,4,5,5,5,5,5,5,5,5,3,5,2,5,5,1,3,2,2,1,4,5,1,9,1,7,7,7,1,2,3,7,1,1,1,1,1,7,1,1,1,1,1,7,1,1,1,1,1,7,1,1,1,1,1,7,1,1,1,1,1,24,30,9,21,23,26,1,22,17,27,19,28,18,11,6,5,10,16,25,20,15,2,3,13,4,8,14,12,7,29
2021-11-09 14:29:57,2021-11-09 14:42:24,0,100,746,1,2021-11-09 14:42:25,"R_1NtzrYa3ymD9991","social","EN",1,0,11,2,3,0,10,1,NA,NA,NA,NA,NA,NA,2,2,1,3,0,1,2,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,100,0,0,100,0,0,0,0,100,0,9,5,5,2,4,5,5,3,5,5,5,4,4,2,3,5,3,1,3,1,1,1,2,5,1,10,1,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,4,NA,1,2,1,6,1,7,NA,NA,NA,5,NA,NA,14,26,19,9,29,21,4,10,27,2,25,15,13,30,7,18,6,8,3,11,5,1,24,16,28,23,20,12,17,22
2021-11-06 10:27:35,2021-11-06 10:28:02,0,3,26,0,2021-11-13 09:28:02,"R_1jV2ihBVVb7JXMT","anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
